energy consumption; timestamp
0.0223451,2.624
0.0533568,2.912
0.0631021,3.144
0.188165,3.456
0.614086,3.904
1.16414,4.392
1.65409,4.912
2.15146,5.448
2.69648,5.952
3.43242,6.488
3.63675,7.024
3.78042,7.552
3.86671,8.08
3.8694,8.632
3.87193,9.168
3.9825,9.752
4.76741,9.944
5.05895,10.08
5.45779,10.272
5.9508,10.512
6.44438,10.744
6.87033,10.904
7.1957,11.136
7.45192,11.328
7.64955,11.552
7.80159,11.76
7.88175,11.936
8.00687,12.176
8.07516,12.392
8.13709,12.592
8.14435,12.856
8.15356,13
8.15409,13.24
8.16467,13.44
8.17389,13.648
8.18072,13.84
8.22239,14.056
8.34624,14.248
8.56024,14.456
8.86277,14.696
9.15001,14.936
9.38179,15.168
9.58507,15.408
9.78715,15.688
9.95514,16.024
10.1474,16.328
10.1735,16.672
10.2229,17.08
10.2292,17.504
10.2447,17.896
10.2536,18.264
10.2686,18.632
10.2898,18.968
10.2973,19.368
10.313,19.696
10.3399,20.048
10.3594,20.432
10.3646,20.728
10.3704,21.056
10.3727,21.376
10.3761,21.776
10.4166,22.208
10.4189,22.544
10.4207,22.888
10.421,23.32
10.6158,23.72
10.8513,24.16
10.986,24.608
11.1443,24.952
11.3714,25.376
12.1195,25.752
13.0344,26.056
13.5633,26.296
13.6685,26.568
13.6989,26.832
13.8255,27.216
14.0943,27.664
14.2783,28
14.4755,28.328
14.5859,28.672
14.783,28.912
14.9287,29.248
15.0547,29.64
15.0697,29.984
15.0906,30.432
15.1029,30.824
15.111,31.272
15.1194,31.704
15.126,32.144
15.1424,32.592
15.1604,32.96
15.1714,33.256
15.1743,33.496
15.1765,33.768
15.1785,34.024
15.1813,34.256
15.1815,34.528
15.1819,34.816
15.1829,35.032
15.1838,35.272
15.1888,35.528
15.1893,35.808
15.1912,36.152
15.2039,36.512
15.2185,36.896
15.2293,37.24
15.2482,37.496
15.2532,37.752
15.2611,37.968
15.2826,38.192
15.2892,38.448
15.3007,38.704
15.3074,38.944
15.3131,39.264
15.3216,39.52
15.3246,39.848
15.3261,40.168
15.3278,40.352
15.3281,40.528
15.3293,40.72
15.3303,40.904
15.3319,41.136
15.3496,41.352
15.3504,41.552
15.3511,41.76
15.3561,41.976
15.3629,42.176
15.3708,42.384
15.3811,42.616
15.3881,42.808
15.398,42.96
15.4086,43.536
15.4241,44.056
15.4324,44.56
15.4377,45.096
15.4398,45.64
15.4421,46.176
15.4607,46.728
15.4649,47.24
15.4744,47.768
15.4815,48.288
15.484,48.76
15.485,49.216
15.4855,49.72
15.4858,50.184
15.4864,50.656
15.568,51.152
15.8822,51.632
16.2898,52.08
16.4204,52.488
16.5793,52.96
16.8494,53.48
17.0849,54
17.7676,54.544
18.2311,55.072
18.796,55.528
19.0393,55.824
19.2095,56.032
19.3736,56.168
19.4986,56.32
19.6143,56.488
19.7274,56.648
19.8714,56.84
19.9799,57.024
20.1578,57.264
20.2591,57.52
20.4168,57.704
20.5597,57.912
20.6984,58.184
20.8155,58.408
20.8897,58.608
21.0077,58.808
21.1657,59.048
21.2456,59.28
21.3306,59.552
21.447,59.816
21.5216,60.128
21.7165,60.528
21.9437,60.992
22.3222,61.368
22.4906,61.704
22.7186,61.976
22.8053,62.248
22.9303,62.48
22.9457,62.68
22.9821,62.92
22.9846,63.168
22.987,63.448
22.9887,63.736
23.0659,64.016
23.0718,64.28
23.0726,64.536
23.0739,64.808
23.3817,65.064
23.6963,65.368
24.035,65.744
24.98,66.08
25.7098,66.44
26.119,66.792
26.209,67.2
26.3707,67.624
26.4214,68.024
26.4567,68.44
26.4897,68.864
26.495,69.264
26.5132,69.728
26.5323,70.192
26.542,70.672
26.55,71.128
26.5527,71.592
26.5543,72.048
26.5555,72.432
26.5649,72.896
26.7731,73.304
27.2264,73.76
27.9933,74.24
28.4545,74.736
28.9094,75.224
29.8883,75.672
30.2799,75.936
30.4197,76.168
30.4873,76.416
30.5895,76.632
30.66,76.856
30.7068,77.12
30.7752,77.328
30.81,77.56
30.8522,77.792
30.8639,77.992
30.876,78.184
30.8882,78.392
30.8951,78.648
30.8966,78.848
30.8989,79.08
30.9009,79.272
30.9028,79.472
30.9034,79.72
30.9048,79.968
30.9061,80.288
30.9079,80.52
30.9087,80.768
30.9102,81.064
30.9104,81.312
30.9104,81.56
30.9108,81.832
30.9115,82.056
30.9117,82.32
30.912,82.616
30.9126,82.928
30.9135,83.184
30.9143,83.456
30.9147,83.696
30.9154,83.984
30.9196,84.216
30.9259,84.544
30.9285,84.872
30.9318,85.264
30.9339,85.632
30.9351,85.952
30.9361,86.272
30.9369,86.632
30.9382,86.896
30.9386,87.272
30.9394,87.544
30.9396,87.864
30.9445,88.184
30.9495,88.528
30.9676,88.88
30.9864,89.4
31.0001,89.896
31.0185,90.368
31.0366,90.888
31.139,91.416
31.1479,91.912
31.1541,92.392
31.1662,92.896
31.1676,93.312
