energy consumption; timestamp
0.0191245,2.36
0.0976558,2.672
0.147477,3.016
0.297097,3.36
0.33892,3.712
0.423034,4.064
0.454758,4.432
0.509659,4.816
0.570017,5.192
0.638949,5.584
0.735381,5.952
0.831782,6.328
0.86986,6.704
0.878649,7.072
0.887962,7.488
0.941749,7.88
0.944693,8.248
0.955878,8.632
0.957039,9.008
0.959969,9.4
0.973101,9.8
1.33885,10.192
1.80729,10.616
2.46656,11.04
3.16496,11.536
3.64877,12.008
4.01205,12.52
4.16969,13.032
4.20241,13.512
4.20473,13.96
4.22456,14.472
4.26269,14.96
4.41284,15.44
4.51211,15.968
4.53281,16.504
4.55831,16.976
4.64482,17.528
4.67679,17.984
4.71256,18.328
4.73041,18.8
4.85664,19.336
4.91152,19.84
4.95556,20.352
4.96244,20.84
4.96547,21.328
4.98841,21.8
5.00072,22.304
5.00261,22.768
5.22827,23.208
5.5173,23.424
5.66792,23.744
5.9361,23.968
6.03481,24.176
6.11713,24.376
6.2558,24.736
6.3978,25.096
6.67816,25.536
6.85801,25.816
6.93269,26.12
7.03839,26.312
7.07697,26.48
7.095,26.64
7.11233,26.872
7.11296,27.08
7.1428,27.296
7.14345,27.488
7.16315,27.664
7.16456,27.928
7.18334,28.16
7.21652,28.376
7.30153,28.728
7.55215,29.088
8.10653,29.504
8.57713,29.936
8.83379,30.312
8.96219,30.648
9.0129,30.968
9.01642,31.36
9.01823,31.648
9.02322,31.84
9.02847,32
9.03891,32.152
9.05989,32.344
9.09232,32.536
9.10051,32.8
9.10604,33.048
9.10895,33.264
9.11318,33.52
9.12095,33.664
9.13119,33.928
9.13991,34.16
9.14767,34.36
9.15424,34.56
9.16354,34.792
9.17486,35.048
9.18824,35.28
9.19645,35.528
9.2033,35.768
9.20798,35.888
9.21256,36.072
9.22478,36.176
9.24178,36.4
9.24275,36.632
9.24388,36.904
9.26303,37.032
9.26342,37.256
9.26401,37.424
9.26944,37.672
9.29693,37.928
9.29699,38.136
9.29794,38.368
9.3059,38.6
9.33624,38.776
9.40364,38.976
9.44273,39.2
9.47089,39.496
9.509,39.752
9.57249,39.968
9.61043,40.248
9.62662,40.512
9.69482,40.768
9.73734,41.024
9.80121,41.272
9.85421,41.528
9.86514,41.76
9.87389,42.104
9.91707,42.336
9.92871,42.64
9.95653,42.944
10.0347,43.328
10.0421,43.664
10.0727,44.016
10.0875,44.344
10.0893,44.736
10.0946,44.96
10.1035,45.2
10.1088,45.48
10.1219,45.696
10.1309,45.92
10.1417,46.12
10.1543,46.336
10.1676,46.688
10.1781,46.984
10.3182,47.328
10.3975,47.64
10.4354,47.88
10.4571,48.128
10.5502,48.408
10.6446,48.792
10.6461,49.12
10.6508,49.536
10.7296,49.944
10.7317,50.328
10.791,50.728
10.7935,51.12
10.8039,51.528
10.806,51.968
10.8158,52.336
10.8348,52.824
10.9037,53.288
10.9233,53.656
10.9916,54.04
11.058,54.424
11.077,54.872
11.121,55.304
11.1733,55.752
11.1902,56.16
11.1994,56.56
11.208,56.96
11.21,57.376
11.2539,57.712
11.2553,58.104
11.2563,58.416
11.2573,58.672
11.2606,58.896
11.2631,59.088
11.2637,59.28
11.2708,59.48
11.3485,59.656
11.3675,59.888
11.3683,60.088
11.3692,60.28
11.37,60.576
11.3737,60.792
11.3762,60.952
11.386,61.12
11.3921,61.296
11.4025,61.48
11.4104,61.712
11.4148,61.928
11.4199,62.16
11.4217,62.368
11.4237,62.528
11.4245,62.736
11.4257,62.968
11.4261,63.192
11.4269,63.408
11.4273,63.616
11.4282,63.816
11.4283,64.024
11.4311,64.264
11.4366,64.48
11.4383,64.704
11.4485,64.92
11.4552,65.192
11.4653,65.392
11.4756,65.736
11.4827,66.24
11.4977,66.776
11.501,67.288
11.5027,67.832
11.5034,68.368
11.5069,68.936
11.6233,69.48
11.8075,70.008
12.0212,70.528
12.0866,70.896
12.1003,71.448
12.1213,71.872
12.2236,72.392
12.4555,72.952
12.4766,73.52
12.5085,74.064
12.5322,74.608
12.5484,75.128
12.5657,75.68
12.5883,76.232
12.6002,76.752
12.6191,77.288
12.6639,77.792
12.687,78.36
12.7154,78.904
12.7376,79.432
12.7741,79.96
12.7831,80.512
12.7896,81.048
12.7917,81.56
12.8258,82.072
12.8569,82.576
12.8604,83.136
12.8858,83.688
12.9217,84.248
12.9512,84.784
12.963,85.32
13.0155,85.872
13.0357,86.392
13.0774,86.92
13.0849,87.424
13.0906,87.928
13.0943,88.48
13.098,89.008
13.0984,89.528
13.1003,90.056
13.1272,90.608
13.1457,91.16
13.1497,91.704
13.155,92.224
13.1815,92.776
13.1985,93.288
13.2394,93.824
13.2516,94.344
13.2749,94.864
13.2932,95.368
13.3185,95.872
13.3347,96.384
13.3528,96.896
13.3708,97.376
13.3867,97.872
13.416,98.384
13.4388,98.872
13.4523,99.368
13.4643,99.864
13.4774,100.336
13.4803,100.848
13.4819,101.32
13.483,101.808
13.4947,102.312
13.5121,102.792
13.5334,103.224
13.557,103.672
13.5718,104.056
13.5796,104.44
13.5843,104.824
13.6816,105.208
13.7475,105.6
13.7507,106
13.7949,106.392
13.7954,106.792
13.8352,107.216
13.8536,107.6
13.8867,107.936
13.9033,108.248
13.9132,108.576
13.9232,108.968
13.942,109.36
13.9812,109.72
13.9933,110.12
14.0146,110.52
14.0298,110.84
14.0565,111.152
14.0633,111.472
14.074,111.872
14.093,112.264
14.1025,112.608
14.116,112.88
14.1265,113.128
14.1522,113.496
14.1649,113.88
14.1753,114.264
14.1798,114.648
14.1816,115
14.2509,115.336
14.2744,115.68
14.276,116.032
14.2841,116.36
14.3058,116.72
14.3124,117.128
14.3603,117.512
14.3983,117.904
14.4533,118.32
14.5276,118.696
14.5811,119.112
14.6126,119.52
14.6695,119.92
14.7291,120.344
14.7758,120.736
14.8178,121.16
14.8701,121.544
14.9156,121.976
15.0864,122.392
15.1809,122.816
15.4248,123.288
